"","id","fullName","link","career_goals","career_points","career_PIM"
"6169",8470705,"Corey Locke","/api/v1/people/8470705",0,1,0
"6170",8471231,"Kyle Chipchura","/api/v1/people/8471231",31,104,376
"6171",8471457,"Gregory Stewart","/api/v1/people/8471457",0,1,48
"6172",8471851,"Matt D'Agostini","/api/v1/people/8471851",52,107,147
"6173",8471859,"Sergei Kostitsyn","/api/v1/people/8471859",67,176,188
"6174",8471679,"Carey Price","/api/v1/people/8471679",NA,NA,NA
"6175",8471334,"Alexander Nikulin","/api/v1/people/8471334",0,0,0
"6176",8471683,"Brian Lee","/api/v1/people/8471683",5,36,124
"6177",8471760,"Cody Bass","/api/v1/people/8471760",2,5,107
"6178",8471763,"Ilya Zubov","/api/v1/people/8471763",0,2,0
"6179",8473422,"Nick Foligno","/api/v1/people/8473422",205,499,830
"6180",8474498,"Jesse Winchester","/api/v1/people/8474498",20,70,159
"6181",8470880,"Brian Elliott","/api/v1/people/8470880",NA,NA,NA
"6182",8470986,"Darryl Boyce","/api/v1/people/8470986",6,18,68
"6183",8471399,"Robbie Earl","/api/v1/people/8471399",6,7,6
"6184",8471873,"Anton Stralman","/api/v1/people/8471873",63,293,285
"6185",8472334,"Alex Foster","/api/v1/people/8472334",0,0,0
"6186",8473482,"Jiri Tlusty","/api/v1/people/8473482",89,177,126
"6187",8469582,"Colin Stuart","/api/v1/people/8469582",8,13,26
"6188",8470737,"Brett Sterling","/api/v1/people/8470737",5,9,32
"6189",8470828,"Toby Enstrom","/api/v1/people/8470828",54,308,422
"6190",8470937,"Kevin Doell","/api/v1/people/8470937",0,1,4
"6191",8471223,"Boris Valabik","/api/v1/people/8471223",0,7,210
"6192",8471778,"Jordan Lavallee-Smotherman","/api/v1/people/8471778",1,2,0
"6193",8473412,"Bryan Little","/api/v1/people/8473412",217,521,293
"6194",8471715,"Ondrej Pavelec","/api/v1/people/8471715",NA,NA,NA
"6195",8469522,"Brandon Nolan","/api/v1/people/8469522",0,1,0
"6196",8470101,"Tim Conboy","/api/v1/people/8470101",0,6,121
"6197",8470208,"Joey Mormina","/api/v1/people/8470208",0,0,0
"6198",8470821,"Joe Jensen","/api/v1/people/8470821",1,1,2
"6199",8471282,"Casey Borer","/api/v1/people/8471282",1,3,9
"6200",8470648,"Stefan Meyer","/api/v1/people/8470648",0,2,17
"6201",8470854,"Tanner Glass","/api/v1/people/8470854",24,69,658
"6202",8471906,"David Brine","/api/v1/people/8471906",0,1,4
"6203",8473574,"Shawn Matthias","/api/v1/people/8473574",90,174,180
"6204",8473924,"Cory Murphy","/api/v1/people/8473924",9,36,38
"6205",8473981,"Magnus Johansson","/api/v1/people/8473981",0,14,18
"6206",8470634,"Matt Smaby","/api/v1/people/8470634",0,6,106
"6207",8471314,"Mike Lundin","/api/v1/people/8471314",4,36,54
"6208",8471246,"Chris Bourque","/api/v1/people/8471246",2,8,18
"6209",8471279,"Sami Lepisto","/api/v1/people/8471279",6,35,137
"6210",8473563,"Nicklas Backstrom","/api/v1/people/8473563",264,1011,488
"6211",8471281,"Adam Berti","/api/v1/people/8471281",0,0,0
"6212",8471346,"Kris Versteeg","/api/v1/people/8471346",149,358,374
"6213",8471352,"Jake Dowell","/api/v1/people/8471352",11,33,133
"6214",8471408,"Petri Kontiola","/api/v1/people/8471408",0,5,6
"6215",8471681,"Jack Skille","/api/v1/people/8471681",43,84,118
"6216",8471769,"Niklas Hjalmarsson","/api/v1/people/8471769",25,172,332
"6217",8472370,"Jordan Hendry","/api/v1/people/8472370",4,13,40
"6218",8473604,"Jonathan Toews","/api/v1/people/8473604",357,852,564
"6219",8474141,"Patrick Kane","/api/v1/people/8474141",430,1180,410
"6220",8470318,"Jonathan Ericsson","/api/v1/people/8470318",27,125,535
"6221",8471011,"Garrett Stafford","/api/v1/people/8471011",0,2,0
"6222",8471668,"Mattias Ritola","/api/v1/people/8471668",4,9,17
"6223",8471716,"Justin Abdelkader","/api/v1/people/8471716",106,252,608
"6224",8471794,"Darren Helm","/api/v1/people/8471794",119,266,252
"6225",8473385,"Ville Koistinen","/api/v1/people/8473385",8,32,40
"6226",8473973,"Antti Pihlstrom","/api/v1/people/8473973",2,7,10
"6227",8473446,"Erik Johnson","/api/v1/people/8473446",88,329,502
"6228",8473916,"Steve Wagner","/api/v1/people/8473916",4,12,26
"6229",8474102,"David Perron","/api/v1/people/8474102",269,665,718
"6230",8470751,"Chris Beckford-Tseu","/api/v1/people/8470751",NA,NA,NA
"6231",8470632,"Tim Ramholt","/api/v1/people/8470632",0,0,0
"6232",8470147,"Curtis McElhinney","/api/v1/people/8470147",NA,NA,NA
"6233",8471819,"Matt Keetley","/api/v1/people/8471819",NA,NA,NA
"6234",8470187,"Johnny Boychuk","/api/v1/people/8470187",54,206,331
"6235",8470877,"David Jones","/api/v1/people/8470877",104,191,122
"6236",8471657,"Cody McLeod","/api/v1/people/8471657",72,127,1630
"6237",8471753,"T.J. Hensick","/api/v1/people/8471753",12,38,18
"6238",8473979,"Jaroslav Hlinka","/api/v1/people/8473979",8,28,16
"6239",8470062,"Tyler Weiman","/api/v1/people/8470062",NA,NA,NA
"6240",8471324,"Liam Reddox","/api/v1/people/8471324",6,24,34
"6241",8471699,"Andrew Cogliano","/api/v1/people/8471699",174,426,391
"6242",8473525,"Theo Peckham","/api/v1/people/8473525",4,17,388
"6243",8474040,"Sam Gagner","/api/v1/people/8474040",184,505,427
"6244",8468881,"Jason Jaffray","/api/v1/people/8468881",4,11,40
"6245",8470681,"Zack Fitzgerald","/api/v1/people/8470681",0,0,0
"6246",8471371,"Mike Brown","/api/v1/people/8471371",19,36,778
"6247",8471664,"Mason Raymond","/api/v1/people/8471664",115,251,156
"6248",8469569,"Drew MacIntyre","/api/v1/people/8469569",NA,NA,NA
"6249",8471676,"Bobby Ryan","/api/v1/people/8471676",261,569,470
"6250",8473494,"Petteri Wirtanen","/api/v1/people/8473494",1,1,2
"6251",8473682,"Andrew Ebbett","/api/v1/people/8473682",26,71,50
"6252",8473972,"Jonas Hiller","/api/v1/people/8473972",NA,NA,NA
"6253",8470647,"B.J. Crombeen","/api/v1/people/8470647",34,80,850
"6254",8471241,"Mark Fistric","/api/v1/people/8471241",4,34,284
"6255",8471702,"Matt Niskanen","/api/v1/people/8471702",72,356,489
"6256",8470266,"Tobias Stephan","/api/v1/people/8470266",NA,NA,NA
"6257",8470619,"Brian Boyle","/api/v1/people/8470619",141,252,615
"6258",8470744,"Brady Murray","/api/v1/people/8470744",1,1,6
"6259",8470852,"Matt Moulson","/api/v1/people/8470852",176,369,122
"6260",8473962,"Teddy Purcell","/api/v1/people/8473962",101,307,102
"6261",8471433,"Daniel Taylor","/api/v1/people/8471433",NA,NA,NA
"6262",8471734,"Jonathan Quick","/api/v1/people/8471734",NA,NA,NA
"6263",8473541,"Jonathan Bernier","/api/v1/people/8473541",NA,NA,NA
"6264",8473975,"Erik Ersberg","/api/v1/people/8473975",NA,NA,NA
"6265",8467137,"Pete Vandermeer","/api/v1/people/8467137",0,0,0
"6266",8468647,"Craig Weller","/api/v1/people/8468647",4,14,127
"6267",8471476,"Daniel Winnik","/api/v1/people/8471476",82,251,367
"6268",8471691,"Martin Hanzal","/api/v1/people/8471691",127,338,574
"6269",8473526,"Peter Mueller","/api/v1/people/8473526",63,160,98
"6270",8474068,"Kyle Turris","/api/v1/people/8474068",168,425,343
"6271",8469629,"Tom Cavanagh","/api/v1/people/8469629",1,3,4
"6272",8471235,"Lukas Kaspar","/api/v1/people/8471235",2,4,8
"6273",8471338,"Torrey Mitchell","/api/v1/people/8471338",67,152,351
"6274",8471641,"Mike Iggulden","/api/v1/people/8471641",1,5,4
"6275",8471682,"Devin Setoguchi","/api/v1/people/8471682",131,261,177
"6276",8469556,"Dimitri Patzold","/api/v1/people/8469556",NA,NA,NA
"6277",8471306,"Thomas Greiss","/api/v1/people/8471306",NA,NA,NA
"6278",8469685,"Andrew Murray","/api/v1/people/8469685",24,40,36
"6279",8471259,"Adam Pineault","/api/v1/people/8471259",0,0,0
"6280",8471729,"Kris Russell","/api/v1/people/8471729",48,254,271
"6281",8471766,"Jared Boll","/api/v1/people/8471766",28,66,1298
"6282",8472262,"Clay Wilson","/api/v1/people/8472262",4,8,12
"6283",8473542,"Tom Sestito","/api/v1/people/8473542",10,21,499
"6284",8473544,"Derick Brassard","/api/v1/people/8473544",202,522,435
"6285",8471305,"Daniel Lacosta","/api/v1/people/8471305",NA,NA,NA
"6286",8469672,"Aaron Voros","/api/v1/people/8469672",18,37,395
"6287",8473504,"Cal Clutterbuck","/api/v1/people/8473504",130,262,636
"6288",8473536,"James Sheppard","/api/v1/people/8473536",23,91,192
"6289",8470635,"Petr Vrana","/api/v1/people/8470635",1,1,2
"6290",8471428,"Pierre-Luc Letourneau-Leblond","/api/v1/people/8471428",0,3,101
"6291",8471764,"Patrick Davis","/api/v1/people/8471764",1,1,0
"6292",8474094,"Matt Halischuk","/api/v1/people/8474094",33,75,57
"6293",8474557,"Anssi Salmela","/api/v1/people/8474557",4,21,44
"6294",8468884,"Mitchell Fritz","/api/v1/people/8468884",0,0,42
"6295",8470086,"Joe Callahan","/api/v1/people/8470086",0,4,16
"6296",8470119,"Brett Skinner","/api/v1/people/8470119",0,0,4
"6297",8472008,"Kurtis McLean","/api/v1/people/8472008",1,1,0
"6298",8473514,"Jesse Joensuu","/api/v1/people/8473514",13,24,77
"6299",8473584,"Andrew MacDonald","/api/v1/people/8473584",28,161,276
"6300",8473827,"Jamie Fraser","/api/v1/people/8473827",0,0,0
"6301",8473905,"Sean Bentivoglio","/api/v1/people/8473905",0,0,2
"6302",8473942,"Trevor Smith","/api/v1/people/8473942",9,20,20
"6303",8474383,"Joel Rechlicz","/api/v1/people/8474383",0,1,105
"6304",8474573,"Josh Bailey","/api/v1/people/8474573",176,555,239
"6305",8474771,"Peter Mannino","/api/v1/people/8474771",NA,NA,NA
"6306",8470714,"Corey Potter","/api/v1/people/8470714",8,32,53
"6307",8471714,"Michael Sauer","/api/v1/people/8471714",4,18,96
"6308",8473573,"Artem Anisimov","/api/v1/people/8473573",180,376,214
"6309",8472248,"Jared Ross","/api/v1/people/8472248",0,0,2
"6310",8473568,"Andreas Nodl","/api/v1/people/8473568",15,36,28
"6311",8473932,"Darroll Powe","/api/v1/people/8473932",28,56,214
"6312",8474177,"Jon Kalinski","/api/v1/people/8474177",1,5,0
"6313",8474225,"Nate Raduns","/api/v1/people/8474225",0,0,0
"6314",8474579,"Luca Sbisa","/api/v1/people/8474579",20,113,385
"6315",8475068,"David Sloane","/api/v1/people/8475068",0,0,0
"6316",8475115,"Jamie Fritsch","/api/v1/people/8475115",0,0,0
"6317",8470713,"Paul Bissonnette","/api/v1/people/8470713",7,22,340
"6318",8471480,"Janne Pesonen","/api/v1/people/8471480",0,0,0
"6319",8473734,"Tim Wallace","/api/v1/people/8473734",4,13,45
"6320",8473933,"Ben Lovejoy","/api/v1/people/8473933",20,101,287
"6321",8473997,"Luca Caputi","/api/v1/people/8473997",3,9,20
"6322",8474138,"Dustin Jeffrey","/api/v1/people/8474138",18,33,12
"6323",8474202,"John Curry","/api/v1/people/8474202",NA,NA,NA
"6324",8470700,"Byron Bitz","/api/v1/people/8470700",10,22,65
"6325",8471218,"Blake Wheeler","/api/v1/people/8471218",296,867,695
"6326",8471277,"Martins Karsums","/api/v1/people/8471277",1,6,6
"6327",8471747,"Mikko Lehtonen","/api/v1/people/8471747",0,0,0
"6328",8471761,"Chris Butler","/api/v1/people/8471761",14,86,187
"6329",8471804,"Nathan Gerbe","/api/v1/people/8471804",63,151,196
"6330",8471842,"Tim Kennedy","/api/v1/people/8471842",15,39,60
"6331",8473493,"Ben Maxwell","/api/v1/people/8473493",2,8,19
"6332",8474134,"Yannick Weber","/api/v1/people/8474134",28,94,195
"6333",8474157,"Max Pacioretty","/api/v1/people/8474157",323,642,466
"6334",8471299,"Peter Regin","/api/v1/people/8471299",23,67,64
"6335",8474250,"Zack Smith","/api/v1/people/8474250",98,204,722
"6336",8467531,"Jonas Frogren","/api/v1/people/8467531",1,7,28
"6337",8470301,"Andre Deveaux","/api/v1/people/8470301",0,2,104
"6338",8470750,"John Mitchell","/api/v1/people/8470750",70,177,267
"6339",8471746,"Phil Oreskovic","/api/v1/people/8471746",1,2,21
"6340",8472338,"Jaime Sifers","/api/v1/people/8472338",0,2,24
"6341",8472379,"Tim Stapleton","/api/v1/people/8472379",19,37,24
"6342",8473579,"Nikolay Kulemin","/api/v1/people/8473579",121,274,173
"6343",8474568,"Luke Schenn","/api/v1/people/8474568",38,169,680
"6344",8475087,"Christian Hanson","/api/v1/people/8475087",3,9,22
"6345",8471302,"Justin Pogge","/api/v1/people/8471302",NA,NA,NA
"6346",8470136,"Nathan Oystrick","/api/v1/people/8470136",5,15,61
"6347",8470156,"Joey Crabb","/api/v1/people/8470156",20,53,100
"6348",8471253,"Grant Lewis","/api/v1/people/8471253",0,0,0
"6349",8471288,"Scott Lehman","/api/v1/people/8471288",0,0,0
"6350",8474146,"Spencer Machacek","/api/v1/people/8474146",2,9,7
"6351",8474567,"Zach Bogosian","/api/v1/people/8474567",56,208,673
"6352",8470131,"Dwight Helminen","/api/v1/people/8470131",2,3,0
"6353",8470302,"Patrick Dwyer","/api/v1/people/8470302",42,93,77
"6354",8470988,"Bryan Rodney","/api/v1/people/8470988",1,13,12
"6355",8471321,"Brett Carson","/api/v1/people/8471321",2,13,20
"6356",8471477,"Jakub Petruzalek","/api/v1/people/8471477",0,1,0
"6357",8474091,"Brandon Sutter","/api/v1/people/8474091",152,289,149
"6358",8474576,"Zach Boychuk","/api/v1/people/8474576",12,30,16
"6359",8471694,"Kenndal McArdle","/api/v1/people/8471694",1,3,51
"6360",8473564,"Michael Frolik","/api/v1/people/8473564",159,384,317
"6361",8474153,"Michal Repik","/api/v1/people/8474153",9,20,36
"6362",8474520,"Jason Garrison","/api/v1/people/8474520",49,160,229
"6363",8469755,"Brandon Segal","/api/v1/people/8469755",11,22,85
"6364",8471359,"Janne Niskala","/api/v1/people/8471359",1,3,6
"6365",8471704,"Vladimir Mihalik","/api/v1/people/8471704",0,3,8
"6366",8471736,"Radek Smolenak","/api/v1/people/8471736",0,1,15
"6367",8473433,"Kevin Quick","/api/v1/people/8473433",0,1,0
"6368",8473501,"Ty Wishart","/api/v1/people/8473501",1,6,10
"6369",8473898,"Paul Szczechura","/api/v1/people/8473898",10,20,34
"6370",8474564,"Steven Stamkos","/api/v1/people/8474564",481,972,551
"6371",8475073,"Geoff Kinrade","/api/v1/people/8475073",0,0,0
"6372",8470093,"Mike McKenna","/api/v1/people/8470093",NA,NA,NA
"6373",8473474,"Riku Helenius","/api/v1/people/8473474",NA,NA,NA
"6374",8468846,"Tyler Sloan","/api/v1/people/8468846",4,17,50
"6375",8471409,"Andrew Gordon","/api/v1/people/8471409",3,7,6
"6376",8473496,"Oskar Osala","/api/v1/people/8473496",0,0,0
"6377",8473913,"Sean Collins","/api/v1/people/8473913",2,3,12
"6378",8473991,"Karl Alzner","/api/v1/people/8473991",20,130,219
"6379",8474291,"Jay Beagle","/api/v1/people/8474291",58,144,250
"6380",8473575,"Semyon Varlamov","/api/v1/people/8473575",NA,NA,NA
"6381",8473607,"Michal Neuvirth","/api/v1/people/8473607",NA,NA,NA
"6382",8474550,"Antti Niemi","/api/v1/people/8474550",NA,NA,NA
"6383",8474551,"Ville Leino","/api/v1/people/8474551",40,119,70
"6384",8470685,"Alexander Sulzer","/api/v1/people/8470685",7,22,44
"6385",8471323,"Ryan Jones","/api/v1/people/8471323",54,100,181
"6386",8471390,"Mike Santorelli","/api/v1/people/8471390",64,138,78
"6387",8471811,"Cal O'Reilly","/api/v1/people/8471811",16,49,14
"6388",8471887,"Patric Hornqvist","/api/v1/people/8471887",263,540,453
"6389",8469733,"Cam Paddock","/api/v1/people/8469733",2,3,0
"6390",8470729,"Tyson Strachan","/api/v1/people/8470729",1,20,199
"6391",8470871,"Chris Porter","/api/v1/people/8470871",15,34,39
"6392",8471698,"T.J. Oshie","/api/v1/people/8471698",271,635,438
"6393",8473510,"Jonas Junland","/api/v1/people/8473510",0,2,2
"6394",8473534,"Patrik Berglund","/api/v1/people/8473534",170,326,248
"6395",8474565,"Alex Pietrangelo","/api/v1/people/8474565",129,517,299
"6396",8471750,"Ben Bishop","/api/v1/people/8471750",NA,NA,NA
"6397",8468887,"Warren Peters","/api/v1/people/8468887",4,8,72
"6398",8470189,"David Van Der Gulik","/api/v1/people/8470189",2,13,10
"6399",8471237,"Kris Chucko","/api/v1/people/8471237",0,0,2
"6400",8471385,"Adam Pardy","/api/v1/people/8471385",4,52,269
"6401",8471700,"Matt Pelech","/api/v1/people/8471700",1,4,38
"6402",8471840,"Brett Sutter","/api/v1/people/8471840",2,10,40
"6403",8474076,"John Negrin","/api/v1/people/8474076",0,1,2
"6404",8474150,"Mikael Backlund","/api/v1/people/8474150",166,436,395
"6405",8468611,"Matt Hendricks","/api/v1/people/8468611",54,116,722
"6406",8470697,"Philippe Dupuis","/api/v1/people/8470697",6,18,62
"6407",8471004,"Aaron MacKenzie","/api/v1/people/8471004",0,0,0
"6408",8471327,"Wes O'Neill","/api/v1/people/8471327",0,0,6
"6409",8471396,"Derek Peltier","/api/v1/people/8471396",0,0,2
"6410",8471413,"Mike Vernace","/api/v1/people/8471413",0,1,10
"6411",8471786,"Ray Macias","/api/v1/people/8471786",0,1,2
"6412",8472263,"Chris Durno","/api/v1/people/8472263",4,8,47
"6413",8473407,"Per Ledin","/api/v1/people/8473407",0,0,2
"6414",8473485,"Chris Stewart","/api/v1/people/8473485",160,322,750
"6415",8474001,"TJ Galiardi","/api/v1/people/8474001",44,105,136
"6416",8470896,"Steve MacIntyre","/api/v1/people/8470896",2,4,175
"6417",8471636,"Tim Sestito","/api/v1/people/8471636",0,8,55
"6418",8471710,"Taylor Chorney","/api/v1/people/8471710",4,22,56
"6419",8470074,"Jeff Deslauriers","/api/v1/people/8470074",NA,NA,NA
"6420",8470719,"Alexandre Bolduc","/api/v1/people/8470719",2,5,44
"6421",8471239,"Cory Schneider","/api/v1/people/8471239",NA,NA,NA
"6422",8470867,"Troy Bodie","/api/v1/people/8470867",9,21,172
"6423",8471705,"Brendan Mikkelson","/api/v1/people/8471705",1,10,59
"6424",8471803,"Brian Salcido","/api/v1/people/8471803",0,1,0
"6425",8471978,"Brett Festerling","/api/v1/people/8471978",0,8,35
"6426",8473492,"Matt Beleskey","/api/v1/people/8473492",76,158,440
"6427",8471265,"Raymond Sawada","/api/v1/people/8471265",1,1,0
"6428",8471707,"James Neal","/api/v1/people/8471707",296,559,581
"6429",8471807,"Tom Wandell","/api/v1/people/8471807",20,43,52
"6430",8473582,"Ivan Vishnevskiy","/api/v1/people/8473582",0,2,2
"6431",8474552,"Fabian Brunnstrom","/api/v1/people/8474552",19,41,22
"6432",8468489,"Brent Krahn","/api/v1/people/8468489",NA,NA,NA
"6433",8474488,"Matt Climie","/api/v1/people/8474488",NA,NA,NA
"6434",8473453,"Trevor Lewis","/api/v1/people/8473453",81,189,185
"6435",8473908,"Kevin Westgarth","/api/v1/people/8473908",7,16,266
"6436",8474114,"Oscar Moller","/api/v1/people/8474114",12,26,22
"6437",8474190,"Wayne Simmonds","/api/v1/people/8474190",263,524,1266
"6438",8474518,"Davis Drewiske","/api/v1/people/8474518",5,25,67
"6439",8474563,"Drew Doughty","/api/v1/people/8474563",132,567,691
"6440",8471331,"Kevin Porter","/api/v1/people/8471331",29,58,60
"6441",8473673,"David Schlemko","/api/v1/people/8473673",18,94,124
"6442",8474571,"Mikkel Boedker","/api/v1/people/8474571",118,327,116
"6443",8474588,"Viktor Tikhonov","/api/v1/people/8474588",11,22,40
"6444",8471219,"Al Montoya","/api/v1/people/8471219",NA,NA,NA
"6445",8473632,"Josh Tordjman","/api/v1/people/8473632",NA,NA,NA
"6446",8471516,"Riley Armstrong","/api/v1/people/8471516",0,0,2
"6447",8471521,"Brad Staubitz","/api/v1/people/8471521",10,21,521
"6448",8471810,"Derek Joslin","/api/v1/people/8471810",4,16,63
"6449",8472215,"Ryan Vesce","/api/v1/people/8472215",3,5,4
"6450",8473465,"Jamie McGinn","/api/v1/people/8473465",117,220,267
"6451",8473432,"Derek Dorsett","/api/v1/people/8473432",51,127,1314
"6452",8474161,"Jakub Voracek","/api/v1/people/8474161",222,800,525
"6453",8474195,"Maksim Mayorov","/api/v1/people/8474195",2,3,2
"6454",8474566,"Nikita Filatov","/api/v1/people/8474566",6,14,20
"6455",8473461,"Steve Mason","/api/v1/people/8473461",NA,NA,NA
"6456",8471290,"Peter Olvecky","/api/v1/people/8471290",2,7,12
"6457",8473722,"John Scott","/api/v1/people/8473722",5,11,544
"6458",8474121,"Colton Gillies","/api/v1/people/8474121",6,18,72
"6459",8470225,"Ilkka Pikkarainen","/api/v1/people/8470225",1,4,10
"6460",8471429,"Tyler Eckford","/api/v1/people/8471429",0,1,4
"6461",8473580,"Matthew Corrente","/api/v1/people/8473580",0,6,68
"6462",8473592,"Vladimir Zharkov","/api/v1/people/8473592",2,14,10
"6463",8473999,"Nick Palmieri","/api/v1/people/8473999",13,25,20
"6464",8470780,"Mark Flood","/api/v1/people/8470780",3,8,10
"6465",8470798,"Dylan Reese","/api/v1/people/8470798",3,17,40
"6466",8471671,"Dustin Kohn","/api/v1/people/8471671",0,4,4
"6467",8474230,"Micheal Haley","/api/v1/people/8474230",11,32,692
"6468",8474709,"Matt Martin","/api/v1/people/8474709",70,149,1052
"6469",8475166,"John Tavares","/api/v1/people/8475166",391,895,411
"6470",8475270,"Anton Klementyev","/api/v1/people/8475270",0,0,0
"6471",8473610,"Bobby Sanguinetti","/api/v1/people/8473610",2,6,8
"6472",8474584,"Michael Del Zotto","/api/v1/people/8474584",63,262,284
"6473",8475118,"Matt Gilroy","/api/v1/people/8475118",11,48,67
"6474",8475128,"Ilkka Heikkinen","/api/v1/people/8475128",0,0,0
"6475",8470820,"Matt Zaba","/api/v1/people/8470820",NA,NA,NA
"6476",8473434,"Chad Johnson","/api/v1/people/8473434",NA,NA,NA
"6477",8471336,"David Laliberte","/api/v1/people/8471336",2,3,6
"6478",8471756,"Oskars Bartulis","/api/v1/people/8471756",1,9,32
"6479",8474037,"James van Riemsdyk","/api/v1/people/8474037",288,562,346
"6480",8475381,"Mika Pyorala","/api/v1/people/8475381",2,4,10
"6481",8471781,"Jeremy Duchesne","/api/v1/people/8471781",NA,NA,NA
"6482",8475080,"Johan Backlund","/api/v1/people/8475080",NA,NA,NA
"6483",8468674,"Deryk Engelland","/api/v1/people/8468674",30,127,579
"6484",8471280,"Nick Johnson","/api/v1/people/8471280",14,37,52
"6485",8473914,"Mark Letestu","/api/v1/people/8473914",93,210,90
"6486",8474025,"Eric Tangradi","/api/v1/people/8474025",5,16,86
"6487",8474708,"Alexander Pechurskiy","/api/v1/people/8474708",NA,NA,NA
"6488",8471717,"Adam McQuaid","/api/v1/people/8471717",16,73,694
"6489",8473419,"Brad Marchand","/api/v1/people/8473419",351,795,899
"6490",8473550,"Andrew Bodnarchuk","/api/v1/people/8473550",0,4,16
"6491",8474045,"Zach Hamill","/api/v1/people/8474045",0,4,4
"6492",8474511,"Jeff Penner","/api/v1/people/8474511",0,0,0
"6493",8474574,"Tyler Myers","/api/v1/people/8474574",87,325,634
"6494",8474589,"Tyler Ennis","/api/v1/people/8474589",144,346,224
"6495",8473523,"Jhonas Enroth","/api/v1/people/8473523",NA,NA,NA
"6496",8471312,"JT Wyman","/api/v1/people/8471312",2,11,8
"6497",8471768,"Tom Pyatt","/api/v1/people/8471768",43,101,71
"6498",8471976,"David Desharnais","/api/v1/people/8471976",87,282,160
"6499",8473438,"Mathieu Carle","/api/v1/people/8473438",0,0,4
"6500",8473466,"Ryan White","/api/v1/people/8473466",31,61,447
"6501",8474056,"P.K. Subban","/api/v1/people/8474056",115,467,905
"6502",8474436,"Brock Trotter","/api/v1/people/8474436",0,0,0
"6503",8471972,"Ryan Keller","/api/v1/people/8471972",0,0,0
"6504",8473484,"Kaspars Daugavins","/api/v1/people/8473484",6,15,21
"6505",8473953,"Derek Smith","/api/v1/people/8473953",2,14,24
"6506",8474578,"Erik Karlsson","/api/v1/people/8474578",153,660,386
"6507",8475174,"Jared Cowen","/api/v1/people/8475174",15,46,174
"6508",8475637,"Bobby Butler","/api/v1/people/8475637",20,49,28
"6509",8470800,"Mike Brodeur","/api/v1/people/8470800",NA,NA,NA
"6510",8470816,"Jay Rosehill","/api/v1/people/8470816",5,8,352
"6511",8473537,"Viktor Stalberg","/api/v1/people/8473537",82,168,245
"6512",8474125,"Carl Gunnarsson","/api/v1/people/8474125",30,138,179
"6513",8475098,"Tyler Bozak","/api/v1/people/8475098",170,461,236
"6514",8475172,"Nazem Kadri","/api/v1/people/8475172",219,512,589
"6515",8475638,"Brayden Irwin","/api/v1/people/8475638",0,0,2
"6516",8475361,"Jonas Gustavsson","/api/v1/people/8475361",NA,NA,NA
"6517",8473459,"Arturs Kulda","/api/v1/people/8473459",0,2,8
"6518",8475169,"Evander Kane","/api/v1/people/8475169",286,545,1048
"6519",8473571,"Jamie McBain","/api/v1/people/8473571",30,110,72
"6520",8474137,"Drayson Bowman","/api/v1/people/8474137",15,33,53
"6521",8474220,"Jerome Samson","/api/v1/people/8474220",2,9,18
"6522",8471251,"Justin Peters","/api/v1/people/8471251",NA,NA,NA
"6523",8471268,"Victor Oreskovich","/api/v1/people/8471268",2,9,41
"6524",8471941,"Mike Duco","/api/v1/people/8471941",0,2,65
"6525",8474149,"Evgenii Dadonov","/api/v1/people/8474149",124,265,64
"6526",8474184,"Keaton Ellerby","/api/v1/people/8474184",4,27,88
"6527",8475179,"Dmitry Kulikov","/api/v1/people/8475179",42,198,494
"6528",8475130,"Alexander Salak","/api/v1/people/8475130",NA,NA,NA
"6529",8471711,"Scott Jackson","/api/v1/people/8471711",0,0,0
"6530",8474674,"James Wright","/api/v1/people/8474674",4,12,64
"6531",8475167,"Victor Hedman","/api/v1/people/8475167",134,603,624
"6532",8474682,"Dustin Tokarski","/api/v1/people/8474682",NA,NA,NA
"6533",8471483,"Kyle Wilson","/api/v1/people/8471483",4,13,12
"6534",8473618,"Mathieu Perreault","/api/v1/people/8473618",143,352,322
"6535",8474590,"John Carlson","/api/v1/people/8474590",132,593,290
"6536",8471693,"Jakub Kindl","/api/v1/people/8471693",16,74,181
"6537",8471741,"Teemu Laakso","/api/v1/people/8471741",0,0,10
"6538",8471742,"Cody Franson","/api/v1/people/8471742",43,212,202
"6539",8474096,"Nick Spaling","/api/v1/people/8474096",52,124,120
"6540",8474154,"Andreas Thuresson","/api/v1/people/8474154",1,3,6
"6541",8474569,"Colin Wilson","/api/v1/people/8474569",113,286,138
"6542",8474189,"Lars Eller","/api/v1/people/8474189",153,348,521
"6543",8471450,"Brandon Yip","/api/v1/people/8471450",29,56,130
"6544",8471708,"Ryan Stoa","/api/v1/people/8471708",4,7,20
"6545",8471829,"Justin Mercier","/api/v1/people/8471829",1,2,0
"6546",8473700,"Ryan Wilson","/api/v1/people/8473700",7,67,157
"6547",8475158,"Ryan O'Reilly","/api/v1/people/8475158",240,672,136
"6548",8475168,"Matt Duchene","/api/v1/people/8475168",294,688,234
"6549",8467583,"Dean Arsene","/api/v1/people/8467583",0,0,41
"6550",8470370,"Charles Linglet","/api/v1/people/8470370",0,0,2
"6551",8470644,"Colin McDonald","/api/v1/people/8470644",20,46,73
"6552",8471689,"Ryan O'Marra","/api/v1/people/8471689",1,7,17
"6553",8474046,"Alex Plante","/api/v1/people/8474046",0,2,15
"6554",8474662,"Johan Motin","/api/v1/people/8474662",0,0,0
